"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","382","2203425247232","16973824","9658368","14784","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","5.078125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4308","Microsoft.Win32.SafeHandles.SafeProcessHandle","382","3064",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14784","14784","9658368","9658368","114368","114368","12886016","12886016","23699456","23699456","127709184","2203445932032","True","Normal","9658368","9658368","00:00:01.5156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.0781250","00:00:03.5625000","107024384","2203425247232","False",,,,"16973824","16973824",,
"svchost","0","281","2203454226432","11608064","4055040","26760","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","2.734375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4316","Microsoft.Win32.SafeHandles.SafeProcessHandle","281","3344",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26760","26760","4055040","4055040","120592","120592","5496832","5496832","15437824","15437824","142815232","2203461038080","True","Normal","4055040","4055040","00:00:01.2031250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.7343750","00:00:01.5312500","136003584","2203454226432","False",,,,"11608064","11608064",,
"svchost","0","533","2203514781696","24166400","22827008","28352","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","7.40625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2900","Microsoft.Win32.SafeHandles.SafeProcessHandle","533","3368",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28352","28352","22827008","22827008","184832","184832","69308416","69308416","84553728","84553728","204525568","2203522748416","True","Normal","22827008","22827008","00:00:00.8906250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.4062500","00:00:06.5156250","196558848","2203514781696","False",,,,"24166400","24166400",,
"svchost","0","366","2203524177920","27181056","24023040","23552","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2740","Microsoft.Win32.SafeHandles.SafeProcessHandle","366","3416",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23552","23552","24023040","24023040","134752","134752","30339072","30339072","33685504","33685504","206209024","2203524431872","True","Normal","24023040","24023040","00:00:00.4687500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0625000","00:00:00.5937500","205955072","2203524177920","False",,,,"27181056","27181056",,
"svchost","0","130","2203390443520","5251072","1585152","9416","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3492","Microsoft.Win32.SafeHandles.SafeProcessHandle","130","3516",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1585152","1585152","70592","70592","1859584","1859584","7155712","7155712","76419072","2203394641920","True","Normal","1585152","1585152","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","72220672","2203390443520","False",,,,"5251072","5251072",,
"svchost","0","133","2203385819136","4464640","1298432","7376","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3040","Microsoft.Win32.SafeHandles.SafeProcessHandle","133","3536",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7376","7376","1298432","1298432","60456","60456","1458176","1458176","5996544","5996544","69693440","2203387916288","True","Normal","1298432","1298432","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","67596288","2203385819136","False",,,,"4464640","4464640",,
"svchost","0","208","2203400441856","7114752","2318336","11696","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.234375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2916","Microsoft.Win32.SafeHandles.SafeProcessHandle","208","3544",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11696","11696","2318336","2318336","89592","89592","2514944","2514944","9703424","9703424","85614592","2203403837440","True","Normal","2318336","2318336","00:00:00.1875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","00:00:00.0468750","82219008","2203400441856","False",,,,"7114752","7114752",,
"svchost","0","360","2203429384192","11362304","4395008","18112","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.28125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5612","Microsoft.Win32.SafeHandles.SafeProcessHandle","360","3584",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18112","18112","4395008","4395008","158024","158024","4825088","4825088","21344256","21344256","121262080","2203439484928","True","Normal","4395008","4395008","00:00:00.1875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.0937500","111161344","2203429384192","False",,,,"11362304","11362304",,
"svchost","1","294","2203478253568","15347712","3645440","14680","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.296875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5228","Microsoft.Win32.SafeHandles.SafeProcessHandle","294","3600",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14680","14680","3645440","3645440","227328","227328","4378624","4378624","22929408","22929408","173191168","2203491414016","True","Normal","3645440","3645440","00:00:00.1250000","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:04 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","00:00:00.1718750","160030720","2203478253568","False",,,,"15347712","15347712",,
"svchost","0","332","2203443200000","13791232","4673536","20080","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.21875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5900","Microsoft.Win32.SafeHandles.SafeProcessHandle","332","3608",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20080","20080","4673536","4673536","169672","169672","4939776","4939776","18276352","18276352","128655360","2203446878208","True","Normal","4673536","4673536","00:00:00.1093750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.1093750","124977152","2203443200000","False",,,,"13791232","13791232",,
"svchost","0","133","2203395661824","11235328","1560576","8712","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4908","Microsoft.Win32.SafeHandles.SafeProcessHandle","133","3696",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8712","8712","1560576","1560576","78496","78496","1945600","1945600","11358208","11358208","83206144","2203401428992","True","Normal","1560576","1560576","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 10:40:27 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","77438976","2203395661824","False",,,,"11235328","11235328",,
"svchost","0","103","2203385069568","4362240","1257472","7200","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4312","Microsoft.Win32.SafeHandles.SafeProcessHandle","103","3700",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1257472","1257472","57472","57472","1486848","1486848","5746688","5746688","69472256","2203387695104","True","Normal","1257472","1257472","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","66846720","2203385069568","False",,,,"4362240","4362240",,
"svchost","0","383","2203415388160","8622080","3383296","23920","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3792","Microsoft.Win32.SafeHandles.SafeProcessHandle","383","3912",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23920","23920","3383296","3383296","122024","122024","3805184","3805184","13385728","13385728","103981056","2203422203904","True","Normal","3383296","3383296","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:12 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0468750","97165312","2203415388160","False",,,,"8622080","8622080",,
"svchost","0","219","2203401711616","8306688","2596864","12728",,,"0.171875",,,,,"Process","8",,,,,,"219","3948",".","0","",,,,,"12728","12728","2596864","2596864","82688","82688","2916352","2916352","10592256","10592256","88584192","2203406807040",,,"2596864","2596864","00:00:00.0625000","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:14 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.1093750","83488768","2203401711616","False",,,,"8306688","8306688",,
"svchost","0","3099","2203444363264","20824064","14778368","13984","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","2.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3580","Microsoft.Win32.SafeHandles.SafeProcessHandle","3099","4204",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13984","13984","14778368","14778368","233600","233600","22269952","22269952","38514688","38514688","141697024","2203459919872","True","Normal","14778368","14778368","00:00:00.9062500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.0156250","00:00:01.1093750","126140416","2203444363264","False",,,,"20824064","20824064",,
"svchost","0","170","2203409809408","13602816","6168576","9240","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","13.90625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5372","Microsoft.Win32.SafeHandles.SafeProcessHandle","170","4208",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9240","9240","6168576","6168576","81920","81920","12423168","12423168","20959232","20959232","96313344","2203414536192","True","Normal","6168576","6168576","00:00:02.2656250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:53:49 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:13.9062500","00:00:11.6406250","91586560","2203409809408","False",,,,"13602816","13602816",,
"svchost","0","197","2203397062656","6045696","1908736","10808","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4240","Microsoft.Win32.SafeHandles.SafeProcessHandle","197","4344",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10808","10808","1908736","1908736","76224","76224","2564096","2564096","8871936","8871936","84082688","2203402305536","True","Normal","1908736","1908736","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:14 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","78839808","2203397062656","False",,,,"6045696","6045696",,
"svchost","0","129","2203390898176","5128192","1609728","12272","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6100","Microsoft.Win32.SafeHandles.SafeProcessHandle","129","4548",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12272","12272","1609728","1609728","65864","65864","1826816","1826816","7041024","7041024","75296768","2203393519616","True","Normal","1609728","1609728","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:20 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","72675328","2203390898176","False",,,,"5128192","5128192",,
"svchost","1","291","2203438153728","12640256","5214208","14312","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.5625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5624","Microsoft.Win32.SafeHandles.SafeProcessHandle","291","4580",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14312","14312","5214208","5214208","169776","169776","5599232","5599232","17862656","17862656","126754816","2203444977664","True","Normal","5214208","5214208","00:00:00.2031250","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5625000","00:00:00.3593750","119930880","2203438153728","False",,,,"12640256","12640256",,
"svchost","0","215","2203396702208","6176768","1912832","13000","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.109375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3732","Microsoft.Win32.SafeHandles.SafeProcessHandle","215","4672",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13000","13000","1912832","1912832","78584","78584","2154496","2154496","8478720","8478720","81100800","2203399323648","True","Normal","1912832","1912832","00:00:00.0625000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:41 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0468750","78479360","2203396702208","False",,,,"6176768","6176768",,
"svchost","0","262","2203403784192","13467648","2867200","15616",,,,,,,,"Process","8",,"True",,,,"262","4700",".","0","",,,,,"15616","15616","2867200","2867200","105648","105648","3198976","3198976","13570048","13570048","92540928","2203410763776",,,"2867200","2867200",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"85561344","2203403784192","False",,,,"13467648","13467648",,
"svchost","0","383","2203462938624","14065664","5283840","19648",,,"2.46875",,,,,"Process","8",,,,,,"383","5236",".","0","",,,,,"19648","19648","5283840","5283840","140760","140760","24166400","24166400","32788480","32788480","156782592","2203475005440",,,"5283840","5283840","00:00:00.9375000","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:24 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.4687500","00:00:01.5312500","144715776","2203462938624","False",,,,"14065664","14065664",,
"svchost","0","220","2203410649088","9089024","2772992","11824","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.796875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4324","Microsoft.Win32.SafeHandles.SafeProcessHandle","220","5344",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11824","11824","2772992","2772992","109016","109016","3047424","3047424","11812864","11812864","104660992","2203422883840","True","Normal","2772992","2772992","00:00:01.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:24 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7968750","00:00:00.6406250","92426240","2203410649088","False",,,,"9089024","9089024",,
"svchost","0","124","2203388125184","7692288","1548288","8696","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4440","Microsoft.Win32.SafeHandles.SafeProcessHandle","124","5632",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","1548288","1548288","64520","64520","1871872","1871872","7839744","7839744","75796480","2203394019328","True","Normal","1548288","1548288","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:22:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0156250","69902336","2203388125184","False",,,,"7692288","7692288",,
"svchost","0","110","2203391393792","4968448","1544192","8016","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4212","Microsoft.Win32.SafeHandles.SafeProcessHandle","110","5700",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8016","8016","1544192","1544192","66256","66256","1736704","1736704","6459392","6459392","75034624","2203393257472","True","Normal","1544192","1544192","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:56:45 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","73170944","2203391393792","False",,,,"4968448","4968448",,
"svchost","0","387","2203447881728","13217792","5705728","21032","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.296875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5412","Microsoft.Win32.SafeHandles.SafeProcessHandle","387","5744",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21032","21032","5705728","5705728","190552","190552","7667712","7667712","24772608","24772608","142680064","2203460902912","True","Normal","5705728","5705728","00:00:00.1250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:54:13 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","00:00:00.1718750","129658880","2203447881728","False",,,,"13217792","13217792",,
"svchost","0","165","2203393069056","6004736","1765376","9232","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4876","Microsoft.Win32.SafeHandles.SafeProcessHandle","165","5928",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9232","9232","1765376","1765376","74072","74072","2056192","2056192","8511488","8511488","78819328","2203397042176","True","Normal","1765376","1765376","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","74846208","2203393069056","False",,,,"6004736","6004736",,
"svchost","0","501","2203503714304","16814080","10743808","30528","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.65625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3008","Microsoft.Win32.SafeHandles.SafeProcessHandle","501","6992",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30528","30528","10743808","10743808","178904","178904","14954496","14954496","23302144","23302144","196489216","2203514712064","True","Normal","10743808","10743808","00:00:00.2343750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:31 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.6562500","00:00:01.4218750","185491456","2203503714304","False",,,,"16814080","16814080",,
"svchost","1","251","2203426738176","7471104","2846720","14264","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3464","Microsoft.Win32.SafeHandles.SafeProcessHandle","251","7080",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14264","14264","2846720","2846720","154312","154312","3268608","3268608","12689408","12689408","115339264","2203433562112","True","Normal","2846720","2846720","00:00:00.0625000","svchost","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:01:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","108515328","2203426738176","False",,,,"7471104","7471104",,
"svchost","0","155","2203399761920","6041600","2011136","9784","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4220","Microsoft.Win32.SafeHandles.SafeProcessHandle","155","7380",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2011136","2011136","89496","89496","2289664","2289664","8937472","8937472","85213184","2203403436032","True","Normal","2011136","2011136","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:34 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00.0156250","81539072","2203399761920","False",,,,"6041600","6041600",,
"svchost","0","217","2203412078592","7802880","2818048","12992","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5476","Microsoft.Win32.SafeHandles.SafeProcessHandle","217","7388",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12992","12992","2818048","2818048","106296","106296","5349376","5349376","13660160","13660160","112615424","2203430838272","True","Normal","2818048","2818048","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:01:01 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","93855744","2203412078592","False",,,,"7802880","7802880",,
"svchost","0","114","2203385995264","4718592","1310720","7472","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5444","Microsoft.Win32.SafeHandles.SafeProcessHandle","114","7772",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7472","7472","1310720","1310720","59648","59648","1589248","1589248","6520832","6520832","79925248","2203398148096","True","Normal","1310720","1310720","00:00:00","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 9:00:10 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","67772416","2203385995264","False",,,,"4718592","4718592",,
"System","0","2767","3985408","102400","196608","272",,,"474.71875",,,,,"Process","8",,,,,,"2767","4",".","0","",,,,,"272","272","196608","196608","0","0","217088","217088","880640","880640","14831616","14831616",,,"196608","196608","00:07:54.7187500","System",,"True","0","System.Diagnostics.ProcessStartInfo","3/17/2025 8:52:00 AM",,"System.Diagnostics.ProcessThreadCollection","00:07:54.7187500","00:00:00","3985408","3985408","False",,,,"102400","102400",,
"SystemSettings","1","705","2203694272512","704512","28913664","33616","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.34375","10.0.19041.1266 (WinBuild.160101.0800)","10.0.19041.1266","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"4032","Microsoft.Win32.SafeHandles.SafeProcessHandle","705","6204",".","262648","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33616","33616","28913664","28913664","657232","657232","41664512","41664512","83136512","83136512","388632576","2203706855424","True","Normal","28913664","28913664","00:00:00.1718750","SystemSettings","15","False","1","System.Diagnostics.ProcessStartInfo","3/17/2025 9:04:21 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.1718750","376049664","2203694272512","False",,,,"704512","704512",,
"taskhostw","1","270","2203482877952","13815808","7254016","32016","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","0.484375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"5252","Microsoft.Win32.SafeHandles.SafeProcessHandle","270","4696",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32016","32016","7254016","7254016","184472","184472","9416704","9416704","19197952","19197952","170029056","2203488251904","True","Normal","7254016","7254016","00:00:00.3125000","taskhostw","15","True","1","System.Diagnostics.ProcessStartInfo","3/17/2025 8:59:02 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.4843750","00:00:00.1718750","164655104","2203482877952","False",,,,"13815808","13815808",,
