"Name","Id","PriorityClass","FileVersion","HandleCount","WorkingSet","PagedMemorySize","PrivateMemorySize","VirtualMemorySize","TotalProcessorTime","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","UserProcessorTime","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","Site","Container"
"svchost","2516",,,"133","6361088","1544192","1544192","70836224",,"0","133","2203389059072","6361088","1544192","9416",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"9416","9416","1544192","71728","71728","1708032","1708032","6791168","6791168","73461760","2203391684608",,"1544192",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203389059072","False",,,,"6361088",,
"svchost","2540",,,"192","10174464","6098944","6098944","158789632",,"0","192","2203477012480","10174464","6098944","14952",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"14952","14952","6098944","98752","98752","6344704","6344704","10211328","10211328","163508224","2203481731072",,"6098944",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203477012480","False",,,,"10174464",,
"svchost","2540",,,"136","6225920","1511424","1511424","68243456",,"0","136","2207681433600","6225920","1511424","8152",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"8152","8152","1511424","67096","67096","1675264","1675264","6246400","6246400","70864896","2207684055040",,"1511424",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2207681433600","False",,,,"6225920",,
"svchost","2552",,,"202","8028160","2084864","2084864","71000064",,"0","202","2203389222912","8028160","2084864","10336",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"10336","10336","2084864","71056","71056","2289664","2289664","8478720","8478720","75137024","2203393359872",,"2084864",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203389222912","False",,,,"8028160",,
"svchost","2572",,,"136","5332992","1269760","1269760","66048000",,"0","136","2203384270848","5332992","1269760","7240",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"7240","7240","1269760","63640","63640","1433600","1433600","5767168","5767168","68669440","2203386892288",,"1269760",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203384270848","False",,,,"5332992",,
"svchost","2624",,,"251","12083200","3694592","3694592","114774016",,"0","251","2203432996864","12083200","3694592","14464",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"14464","14464","3694592","159024","159024","3809280","3809280","12337152","12337152","117436416","2203435659264",,"3694592",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203432996864","False",,,,"12083200",,
"svchost","2636",,,"164","12742656","2347008","2347008","84221952",,"0","164","2203402444800","12742656","2347008","10648",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"10648","10648","2347008","100104","100104","2691072","2691072","13152256","13152256","91037696","2203409260544",,"2347008",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203402444800","False",,,,"12742656",,
"svchost","2672",,,"225","16539648","3014656","3014656","108720128",,"0","225","2203426942976","16539648","3014656","12072",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"12072","12072","3014656","150928","150928","3358720","3358720","17141760","17141760","117346304","2203435569152",,"3014656",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203426942976","False",,,,"16539648",,
"svchost","2684",,,"379","27541504","8957952","8957952","129748992",,"0","379","2203447971840","27541504","8957952","19680",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"19680","19680","8957952","177720","177720","10473472","10473472","29360128","29360128","167448576","2203485671424",,"8957952",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203447971840","False",,,,"27541504",,
"svchost","2808",,,"142","6901760","1474560","1474560","68083712",,"0","142","2203386306560","6901760","1474560","7744",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"7744","7744","1474560","69184","69184","1781760","1781760","7323648","7323648","72888320","2203391111168",,"1474560",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203386306560","False",,,,"6901760",,
"svchost","2888",,,"380","11923456","3235840","3235840","95870976",,"0","380","2203414093824","11923456","3235840","23616",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"23616","23616","3235840","121064","121064","3506176","3506176","12316672","12316672","100589568","2203418812416",,"3235840",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203414093824","False",,,,"11923456",,
"svchost","2900",,,"465","12103680","3354624","3354624","89006080",,"0","465","2203407228928","12103680","3354624","16952",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"16952","16952","3354624","123112","123112","4161536","4161536","12353536","12353536","98824192","2203417047040",,"3354624",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203407228928","False",,,,"12103680",,
"svchost","2952",,,"224","12132352","2670592","2670592","101036032",,"0","224","2203419258880","12132352","2670592","12272",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"12272","12272","2670592","131336","131336","2887680","2887680","12222464","12222464","105795584","2203424018432",,"2670592",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203419258880","False",,,,"12132352",,
"svchost","3128",,,"202","8077312","2117632","2117632","71000064",,"0","202","2203389222912","8077312","2117632","10336",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"10336","10336","2117632","71056","71056","2269184","2269184","8568832","8568832","74088448","2203392311296",,"2117632",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203389222912","False",,,,"8077312",,
"svchost","3300",,,"382","28278784","9961472","9961472","129728512",,"0","382","2203447951360","28278784","9961472","19672",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"19672","19672","9961472","177728","177728","11587584","11587584","31076352","31076352","170606592","2203488829440",,"9961472",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203447951360","False",,,,"28278784",,
"svchost","3360",,,"163","10485760","3756032","3756032","81580032",,"0","163","2203399802880","10485760","3756032","11480",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"11480","11480","3756032","79880","79880","4112384","4112384","10948608","10948608","87347200","2203405570048",,"3756032",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203399802880","False",,,,"10485760",,
"svchost","3400",,,"125","5484544","1257472","1257472","74395648",,"0","125","2203392618496","5484544","1257472","6928",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"6928","6928","1257472","62392","62392","1368064","1368064","5873664","5873664","76492800","2203394715648",,"1257472",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203392618496","False",,,,"5484544",,
"svchost","3436",,,"357","34258944","132620288","132620288","327577600",,"0","357","2203645800448","34258944","132620288","33472",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"33472","33472","132620288","184728","184728","133861376","133861376","35377152","35377152","331780096","2203650002944",,"132620288",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203645800448","False",,,,"34258944",,
"svchost","3452",,,"485","25014272","10244096","10244096","137609216",,"0","485","2203455832064","25014272","10244096","23088",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"23088","23088","10244096","189656","189656","12496896","12496896","53501952","53501952","310222848","2203628445696",,"10244096",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203455832064","False",,,,"25014272",,
"svchost","3460",,,"144","6938624","1519616","1519616","68083712",,"0","144","2203386306560","6938624","1519616","7744",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"7744","7744","1519616","69184","69184","1802240","1802240","7319552","7319552","72888320","2203391111168",,"1519616",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203386306560","False",,,,"6938624",,
"svchost","3552",,,"133","6336512","1540096","1540096","70836224",,"0","133","2203389059072","6336512","1540096","9416",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"9416","9416","1540096","71728","71728","1708032","1708032","6782976","6782976","73461760","2203391684608",,"1540096",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203389059072","False",,,,"6336512",,
"svchost","3560",,,"136","5992448","1462272","1462272","68243456",,"0","136","2207681433600","5992448","1462272","8152",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"8152","8152","1462272","67096","67096","1626112","1626112","6402048","6402048","70864896","2207684055040",,"1462272",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2207681433600","False",,,,"5992448",,
"svchost","3628",,,"226","11390976","4792320","4792320","93765632",,"0","226","2203411988480","11390976","4792320","14440",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"14440","14440","4792320","85696","85696","4898816","4898816","11784192","11784192","95338496","2203413561344",,"4792320",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203411988480","False",,,,"11390976",,
"svchost","3652",,,"227","11366400","3919872","3919872","112857088",,"0","227","2203431079936","11366400","3919872","13376",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"13376","13376","3919872","155120","155120","3977216","3977216","11431936","11431936","114429952","2203432652800",,"3919872",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203431079936","False",,,,"11366400",,
"svchost","3852",,,"174","8060928","2912256","2912256","72007680",,"0","174","2203390230528","8060928","2912256","9456",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"9456","9456","2912256","68688","68688","3252224","3252224","8978432","8978432","82554880","2203400777728",,"2912256",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203390230528","False",,,,"8060928",,
"svchost","3940",,,"380","11825152","3248128","3248128","95870976",,"0","380","2203414093824","11825152","3248128","24432",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"24432","24432","3248128","121064","121064","3469312","3469312","12222464","12222464","100065280","2203418288128",,"3248128",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203414093824","False",,,,"11825152",,
"svchost","4076",,,"166","12800000","2453504","2453504","86319104",,"0","166","2203404541952","12800000","2453504","10920",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"10920","10920","2453504","99944","99944","2699264","2699264","13217792","13217792","91037696","2203409260544",,"2453504",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203404541952","False",,,,"12800000",,
"svchost","4088",,,"142","6373376","1564672","1564672","70590464",,"0","142","2203388813312","6373376","1564672","11984",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"11984","11984","1564672","70048","70048","1654784","1654784","6733824","6733824","72687616","2203390910464",,"1564672",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203388813312","False",,,,"6373376",,
"svchost","4176",,,"211","7188480","2162688","2162688","72724480",,"0","211","2203390947328","7188480","2162688","8264",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"8264","8264","2162688","67368","67368","3059712","3059712","7958528","7958528","82960384","2203401183232",,"2162688",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203390947328","False",,,,"7188480",,
"svchost","4192",,,"190","10125312","6115328","6115328","158789632",,"0","190","2203477012480","10125312","6115328","14952",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"14952","14952","6115328","98752","98752","6365184","6365184","10162176","10162176","163508224","2203481731072",,"6115328",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203477012480","False",,,,"10125312",,
"svchost","4324",,,"161","7028736","1925120","1925120","68272128",,"0","161","2203386494976","7028736","1925120","10144",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"10144","10144","1925120","63608","63608","2625536","2625536","8138752","8138752","70369280","2203388592128",,"1925120",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203386494976","False",,,,"7028736",,
"svchost","4468",,,"324","14548992","8720384","8720384","200876032",,"0","324","2203519098880","14548992","8720384","20656",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"20656","20656","8720384","169000","169000","12943360","12943360","16605184","16605184","203919360","2203522142208",,"8720384",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203519098880","False",,,,"14548992",,
"svchost","4480",,,"158","8212480","1658880","1658880","79495168",,"0","158","2203397718016","8212480","1658880","9160",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"9160","9160","1658880","88368","88368","1933312","1933312","8298496","8298496","84213760","2203402436608",,"1658880",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203397718016","False",,,,"8212480",,
"svchost","4496",,,"197","7135232","2215936","2215936","72724480",,"0","197","2203390947328","7135232","2215936","8264",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"8264","8264","2215936","67368","67368","3194880","3194880","8085504","8085504","81911808","2203400134656",,"2215936",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203390947328","False",,,,"7135232",,
"svchost","4512",,,"129","10031104","3219456","3219456","74457088",,"0","129","2203392679936","10031104","3219456","8152",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"8152","8152","3219456","76976","76976","3440640","3440640","10211328","10211328","78651392","2203396874240",,"3219456",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203392679936","False",,,,"10031104",,
"svchost","4840",,,"151","7413760","5636096","5636096","76877824",,"0","151","2203395100672","7413760","5636096","9240",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"9240","9240","5636096","68888","68888","5992448","5992448","7524352","7524352","79097856","2203397320704",,"5636096",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203395100672","False",,,,"7413760",,
"svchost","4976",,,"307","14049280","8622080","8622080","198778880",,"0","307","2203517001728","14049280","8622080","20384",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"20384","20384","8622080","167288","167288","12726272","12726272","16506880","16506880","202870784","2203521093632",,"8622080",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203517001728","False",,,,"14049280",,
"svchost","5036",,,"149","7458816","5574656","5574656","76906496",,"0","149","2203395129344","7458816","5574656","9240",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"9240","9240","5574656","68888","68888","5951488","5951488","7528448","7528448","80175104","2203398397952",,"5574656",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203395129344","False",,,,"7458816",,
"svchost","5068",,,"226","12075008","2744320","2744320","102608896",,"0","226","2203420831744","12075008","2744320","12544",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"12544","12544","2744320","131336","131336","2854912","2854912","12111872","12111872","105795584","2203424018432",,"2744320",,"svchost",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203420831744","False",,,,"12075008",,
"System","4",,,"1542","36864","192512","192512","3919872",,"0","1542","3919872","36864","192512","272",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"272","272","192512","0","0","208896","208896","761856","761856","13602816","13602816",,"192512",,"System",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"3919872","False",,,,"36864",,
"System","4",,,"1479","40960","196608","196608","3919872",,"0","1479","3919872","40960","196608","272",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"272","272","196608","0","0","212992","212992","761856","761856","13602816","13602816",,"196608",,"System",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"3919872","False",,,,"40960",,
"VSSVC","1636",,,"149","8810496","1712128","1712128","74960896",,"0","149","2203393183744","8810496","1712128","9648",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"9648","9648","1712128","77912","77912","2158592","2158592","8835072","8835072","77582336","2203395805184",,"1712128",,"VSSVC",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203393183744","False",,,,"8810496",,
"VSSVC","1872",,,"149","8822784","1687552","1687552","73912320",,"0","149","2203392135168","8822784","1687552","9512",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"9512","9512","1687552","77912","77912","2150400","2150400","8839168","8839168","77058048","2203395280896",,"1687552",,"VSSVC",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203392135168","False",,,,"8822784",,
"wininit","504",,,"171","6787072","1384448","1384448","69091328",,"0","171","2203387314176","6787072","1384448","10968",,,,,,,"Process","13",,,,,,"LON-SVR1.Adatum.com",,,,,,,"10968","10968","1384448","76688","76688","1777664","1777664","7294976","7294976","80965632","2203399188480",,"1384448",,"wininit",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203387314176","False",,,,"6787072",,
"wininit","508",,,"172","6787072","1396736","1396736","69091328",,"0","172","2203387314176","6787072","1396736","10968",,,,,,,"Process","13",,,,,,"LON-DC1.Adatum.com",,,,,,,"10968","10968","1396736","76688","76688","1867776","1867776","7311360","7311360","80965632","2203399188480",,"1396736",,"wininit",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203387314176","False",,,,"6787072",,
"winlogon","552",,,"224","10555392","2404352","2404352","98246656",,"0","224","2203416469504","10555392","2404352","10792",,,,,,,"Process","13",,,,,,"LON-DC1.Adatum.com",,,,,,,"10792","10792","2404352","132264","132264","3760128","3760128","11161600","11161600","105422848","2203423645696",,"2404352",,"winlogon",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203416469504","False",,,,"10555392",,
"winlogon","552",,,"221","10616832","2392064","2392064","98246656",,"0","221","2203416469504","10616832","2392064","10792",,,,,,,"Process","13",,,,,,"LON-SVR1.Adatum.com",,,,,,,"10792","10792","2392064","132104","132104","3674112","3674112","11206656","11206656","104873984","2203423096832",,"2392064",,"winlogon",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203416469504","False",,,,"10616832",,
"wlms","2684",,,"54","3026944","749568","749568","49020928",,"0","54","2203367243776","3026944","749568","4472",,,,,,,"Process","8",,,,,,"LON-SVR1.Adatum.com",,,,,,,"4472","4472","749568","27184","27184","806912","806912","3268608","3268608","50864128","2203369086976",,"749568",,"wlms",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203367243776","False",,,,"3026944",,
"wlms","3664",,,"54","3006464","716800","716800","49020928",,"0","54","2203367243776","3006464","716800","4472",,,,,,,"Process","8",,,,,,"LON-DC1.Adatum.com",,,,,,,"4472","4472","716800","27184","27184","774144","774144","3272704","3272704","50069504","2203368292352",,"716800",,"wlms",,,"0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,"2203367243776","False",,,,"3006464",,
